tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
634,58:47.1,09:21.2,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42261,Subscriber,1992,1
143,59:55.1,02:18.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,27705,Subscriber,1987,1
708,01:18.4,13:06.8,3191,Union St,40.7182113,-74.0836394,3194,McGinley Square,40.72533993,-74.06762213,42177,Subscriber,1985,1
376,02:38.3,08:54.8,3681,Grand St,40.71517768,-74.03768331,3209,Brunswick St,40.7241765,-74.0506564,42425,Subscriber,1985,1
1169,04:05.2,23:34.6,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,42486,Subscriber,1981,1
1737,05:19.7,34:17.3,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42303,Subscriber,1953,2
2403,05:26.2,45:29.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42322,Subscriber,1961,1
1383,05:49.5,28:53.4,3211,Newark Ave,40.72152515,-74.04630454,3195,Sip Ave,40.7308971,-74.06391263,42454,Customer,1991,1
361,06:41.4,12:43.3,3481,York St,40.71649,-74.04105,3205,JC Medical Center,40.71653978,-74.04963791,40910,Subscriber,1957,1
336,06:52.6,12:29.5,3481,York St,40.71649,-74.04105,3205,JC Medical Center,40.71653978,-74.04963791,42235,Subscriber,1956,1
1364,07:00.9,29:45.7,3211,Newark Ave,40.72152515,-74.04630454,3195,Sip Ave,40.7308971,-74.06391263,42541,Customer,1991,1
516,08:47.3,17:23.4,3678,Fairmount Ave,40.72572614,-74.07195926,3678,Fairmount Ave,40.72572614,-74.07195926,42256,Customer,1969,0
1063,10:28.5,28:12.2,3694,Jackson Square,40.71113,-74.0789,3275,Columbus Drive,40.7183552,-74.03891444,42605,Subscriber,1988,1
608,12:28.0,22:36.9,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,42239,Subscriber,1965,1
118,16:01.7,17:59.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,27705,Subscriber,1987,1
6955,17:50.0,13:45.3,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42114,Customer,1988,2
6945,18:04.0,13:49.1,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42291,Customer,1985,2
302,19:42.8,24:45.4,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42159,Subscriber,1986,1
318,22:53.0,28:11.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42199,Subscriber,1988,1
821,23:31.2,37:12.7,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42545,Subscriber,1957,1
811,23:40.7,37:12.6,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42424,Subscriber,1956,1
273,23:46.8,28:20.3,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42342,Subscriber,1989,1
2152,23:54.7,59:47.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42138,Subscriber,1978,1
777,24:06.1,37:03.3,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42258,Subscriber,1983,1
149,24:32.9,27:02.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,42331,Subscriber,1983,1
1949,27:36.8,00:06.1,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42515,Subscriber,1992,1
420,30:12.5,37:12.9,3483,Montgomery St,40.71942,-74.05099,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42187,Subscriber,1994,1
167,35:27.3,38:14.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,42331,Subscriber,1983,1
572,40:06.8,49:38.9,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,42224,Subscriber,1997,0
2372,41:25.8,20:57.9,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42335,Subscriber,1978,1
1699,41:45.2,10:05.1,3640,Journal Square,40.73367,-74.0625,3185,City Hall,40.7177325,-74.043845,42458,Subscriber,1987,1
1796894,41:58.3,50:12.3,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,38355,Customer,1969,0
2469,42:07.5,23:17.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42113,Customer,1969,0
2305,42:14.7,20:39.9,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42201,Customer,1969,0
226,47:33.1,51:19.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42278,Subscriber,1989,1
741,47:56.9,00:18.5,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42466,Subscriber,1980,2
2121,53:07.6,28:28.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,42428,Subscriber,1975,1
5553,57:19.8,29:53.4,3279,Dixon Mills,40.72163014,-74.04996783,3213,Van Vorst Park,40.71848892,-74.04772663,42599,Customer,1969,0
584,57:45.0,07:29.3,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42545,Subscriber,1957,1
593,57:46.5,07:39.9,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42424,Subscriber,1956,1
604,00:00.5,10:04.7,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,42322,Subscriber,1989,1
415,05:55.8,12:51.0,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,42159,Subscriber,1986,1
521,08:33.5,17:14.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.7112423,-74.0557013,42166,Subscriber,1987,2
588,09:21.9,19:10.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3681,Grand St,40.71517768,-74.03768331,42394,Customer,1969,0
2444,09:43.2,50:27.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42539,Subscriber,1996,2
2372,10:23.9,49:56.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42571,Customer,1969,0
2700,10:41.6,55:42.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42322,Subscriber,1989,1
1433,12:11.4,36:05.2,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.7308971,-74.06391263,42246,Subscriber,1971,2
215,12:15.5,15:51.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,15363,Subscriber,1984,1
1074,13:01.6,30:56.5,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42413,Subscriber,1996,1
71210,13:17.3,00:07.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42459,Customer,1984,1
2039,13:31.2,47:31.1,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42376,Subscriber,1959,1
111,17:33.8,19:25.6,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42390,Subscriber,1991,2
110,17:34.6,19:25.4,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42542,Subscriber,1987,1
837,18:21.0,32:18.1,3185,City Hall,40.7177325,-74.043845,3640,Journal Square,40.73367,-74.0625,42458,Subscriber,1987,1
847,19:14.7,33:22.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3196,Riverview Park,40.7443187,-74.0439909,42172,Customer,1997,2
231,19:32.7,23:23.9,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42515,Subscriber,1992,1
2323,19:42.6,58:26.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42390,Subscriber,1991,2
2314,19:44.6,58:19.6,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42542,Subscriber,1987,1
2000,27:09.5,00:30.3,3679,Bergen Ave,40.72210379,-74.071455,3679,Bergen Ave,40.72210379,-74.071455,42436,Subscriber,1987,1
648,28:03.5,38:52.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42566,Subscriber,1975,1
295,31:24.6,36:20.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42308,Subscriber,1991,2
151,33:36.6,36:07.8,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42273,Subscriber,1981,1
740,39:20.8,51:41.5,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42127,Subscriber,1989,2
198,39:38.2,42:57.1,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,42204,Subscriber,1972,1
3229,39:49.7,33:39.7,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42297,Customer,1990,2
554,40:52.7,50:07.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528911,-74.04557168,40790,Subscriber,1974,1
286,41:27.6,46:14.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42340,Subscriber,1980,2
433,46:03.9,53:17.3,3681,Grand St,40.71517768,-74.03768331,3272,Jersey & 3rd,40.72333159,-74.04595256,42394,Customer,1969,0
828,49:36.0,03:24.0,3640,Journal Square,40.73367,-74.0625,3483,Montgomery St,40.71942,-74.05099,42591,Subscriber,1989,1
753,50:12.7,02:46.1,3640,Journal Square,40.73367,-74.0625,3483,Montgomery St,40.71942,-74.05099,42458,Customer,1969,0
1913,51:12.5,23:05.8,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,42199,Subscriber,1981,1
602,56:27.3,06:29.4,3268,Lafayette Park,40.71346383,-74.06285852,3211,Newark Ave,40.72152515,-74.04630454,42155,Customer,1969,0
453,56:48.7,04:22.4,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,42501,Subscriber,1979,1
96,58:21.8,59:58.6,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42457,Subscriber,1984,1
632,01:04.3,11:36.7,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42198,Subscriber,2001,2
142,06:27.4,08:49.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42508,Subscriber,1980,2
111,06:28.5,08:20.1,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42382,Subscriber,1993,1
480,12:55.2,20:56.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42376,Customer,1969,0
2031,13:04.5,46:56.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,42381,Subscriber,1966,1
2884,16:11.9,04:15.9,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,42518,Subscriber,1975,1
1776,20:50.2,50:26.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42292,Customer,1975,1
532,21:53.1,30:45.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,42108,Subscriber,1982,1
93,22:29.2,24:02.7,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42341,Subscriber,1984,1
2242,23:23.2,00:45.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42199,Subscriber,1981,1
147,24:39.5,27:07.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42341,Subscriber,1984,1
152,24:53.4,27:25.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42120,Subscriber,1990,2
2110,26:26.3,01:36.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42299,Customer,1996,2
2095,26:39.7,01:35.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42290,Customer,1996,1
312,27:39.6,32:52.3,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,42278,Subscriber,1977,1
805,32:16.1,45:41.9,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42466,Customer,1993,2
2722,35:14.8,20:36.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42420,Customer,1997,2
2642,36:37.2,20:39.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42138,Customer,1998,1
223,37:04.0,40:47.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42254,Subscriber,1980,1
450,42:34.9,50:05.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,41685,Subscriber,2000,1
2270,43:11.2,21:02.1,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,42617,Subscriber,1977,1
382,43:53.1,50:16.0,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42173,Subscriber,1977,1
555,45:03.5,54:19.1,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42591,Subscriber,1989,1
543,45:25.0,54:28.7,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42458,Customer,1969,0
1123,45:57.3,04:40.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42480,Subscriber,1964,1
1552,46:09.3,12:02.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3267,Morris Canal,40.71241882,-74.03852552,42422,Subscriber,1994,1
1046,47:37.2,05:04.2,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,42314,Subscriber,1989,1
4445,47:44.1,01:49.3,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42145,Customer,1973,2
1864,49:38.1,20:42.7,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755147,-74.07106072,42376,Subscriber,1959,1
334,51:14.3,56:48.5,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,42565,Subscriber,1975,2
2401,52:38.9,32:40.9,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42301,Subscriber,1983,1
784008,52:43.2,39:31.9,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42341,Subscriber,1984,1
1724,54:02.6,22:46.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,42348,Customer,1998,1
477,54:43.9,02:41.4,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,42240,Subscriber,1991,1
324,59:03.7,04:28.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,42381,Subscriber,1989,1
1508,01:18.7,26:27.6,3276,Marin Light Rail,40.71458404,-74.04281706,3639,Harborside,40.7192517,-74.034234,42199,Subscriber,1981,1
1052,02:02.2,19:34.6,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,42365,Customer,1969,0
1305,04:12.6,25:58.2,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42540,Customer,1988,1
2210,10:51.8,47:42.4,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42536,Subscriber,1968,2
2176,11:19.3,47:36.1,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42432,Subscriber,1965,1
176,12:08.6,15:05.1,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42561,Subscriber,1989,0
692,14:00.2,25:32.2,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42240,Subscriber,1989,1
695,15:31.8,27:07.3,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42121,Subscriber,1987,2
2767,20:34.4,06:42.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42322,Subscriber,1983,2
282,24:10.2,28:52.9,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,42403,Subscriber,1989,1
1034,24:41.1,41:55.6,3184,Paulus Hook,40.7141454,-74.0335519,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42114,Subscriber,1994,1
502,29:22.9,37:45.1,3210,Pershing Field,40.74267714,-74.05178863,3206,Hilltop,40.7311689,-74.0575736,42188,Subscriber,1975,2
365,32:41.2,38:46.3,3639,Harborside,40.7192517,-74.034234,3278,Monmouth and 6th,40.72568548,-74.04879034,42272,Subscriber,1979,1
1760,40:40.4,10:01.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42571,Customer,1991,1
492,40:43.8,48:56.7,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,42542,Subscriber,1979,2
559,52:57.2,02:17.2,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42417,Subscriber,1982,1
553,53:04.4,02:18.4,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42566,Subscriber,1986,2
512,00:11.8,08:44.6,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42300,Subscriber,1994,1
171,03:24.7,06:16.2,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,42545,Subscriber,1986,1
437,03:49.8,11:07.3,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42314,Subscriber,1989,2
744,03:51.8,16:15.8,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42405,Subscriber,1977,1
267,04:18.8,08:46.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.7177325,-74.043845,42263,Subscriber,1953,2
1147,05:53.5,25:00.9,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,42235,Subscriber,1974,1
1458,06:42.2,31:00.7,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,42472,Subscriber,1981,1
2969,07:23.7,56:53.7,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3199,Newport Pkwy,40.7287448,-74.0321082,42526,Subscriber,1994,1
1656,08:19.6,35:55.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42420,Subscriber,1983,1
2441,09:32.2,50:14.0,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42397,Subscriber,1978,1
4922,13:38.5,35:41.2,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,42445,Customer,1991,2
1441,14:25.0,38:26.6,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42132,Customer,1969,0
1441,14:32.2,38:33.8,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42480,Customer,1969,0
262,18:40.8,23:03.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42521,Subscriber,1967,1
4211,21:54.5,32:06.2,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42431,Customer,1992,1
4520,22:22.5,37:43.2,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42572,Subscriber,1954,1
198,22:24.7,25:42.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,42474,Subscriber,1975,2
163,22:34.6,25:17.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,42347,Subscriber,1970,1
665,22:40.4,33:45.5,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42282,Subscriber,1968,1
3710,23:28.7,25:18.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42521,Subscriber,1980,1
766,23:49.4,36:35.4,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,42147,Customer,1990,2
709,24:51.6,36:41.5,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42239,Subscriber,1990,1
4223,24:59.6,35:22.8,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,40910,Customer,1991,1
2524,25:47.4,07:52.1,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42469,Customer,1989,1
2500,26:07.9,07:48.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42463,Customer,1994,2
885,27:28.5,42:13.7,3191,Union St,40.7182113,-74.0836394,3193,Lincoln Park,40.7246051,-74.07840595,42249,Subscriber,1994,1
1985,33:12.0,06:17.1,3483,Montgomery St,40.71942,-74.05099,3213,Van Vorst Park,40.71848892,-74.04772663,42634,Subscriber,1988,2
628,33:49.1,44:17.5,3194,McGinley Square,40.72533993,-74.06762213,3281,Leonard Gordon Park,40.74590997,-74.05727148,42177,Subscriber,1985,1
227,34:04.6,37:52.5,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42295,Subscriber,1966,1
2255,34:34.5,12:10.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42390,Subscriber,1987,1
584,36:46.1,46:30.8,3194,McGinley Square,40.72533993,-74.06762213,3192,Liberty Light Rail,40.7112423,-74.0557013,42313,Subscriber,1977,1
2345,40:50.1,19:55.4,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42420,Subscriber,1983,1
2150,41:34.4,17:24.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42540,Customer,1997,2
218,44:36.7,48:15.6,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,42279,Subscriber,1979,1
873,45:07.7,59:41.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42173,Subscriber,1980,2
